Time,Level,Location,Message
17:02:39.392,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:02:39.393,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:02:39.394,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:02:39.394,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:02:39.395,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:02:39.396,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:02:39.397,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:03:54.983,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:03:55.180,DEBUG,Form_Pattern.xaml..ctor,test
17:03:55.181,DEBUG,Form_Pattern.xaml..ctor,test
17:03:55.182,DEBUG,Form_Pattern.xaml..ctor,test
17:03:55.182,DEBUG,Form_Pattern.xaml..ctor,test
17:03:55.183,DEBUG,Form_Pattern.xaml..ctor,test
17:03:55.183,DEBUG,Form_Pattern.xaml..ctor,test
17:03:55.351,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:03:55.352,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:03:55.353,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:03:55.353,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:03:55.354,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:04:06.106,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:04:06.107,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:04:06.108,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:04:06.108,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:04:06.109,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:04:06.109,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:04:06.109,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:04:06.110,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:04:06.110,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:05:25.491,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:05:25.897,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:05:25.899,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:05:25.901,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:05:25.903,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:05:25.904,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:05:32.427,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:32.428,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:32.429,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:32.430,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:32.431,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:32.431,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:36.077,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:36.078,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:36.079,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:36.080,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:36.080,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:36.080,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:39.100,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:39.101,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:39.102,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:39.102,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:39.103,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:39.103,DEBUG,Layout_Header.xaml.patternButtonClick,test
17:05:47.681,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:05:47.682,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:05:47.683,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:05:47.684,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:05:47.685,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:05:47.686,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:05:47.687,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:05:47.687,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:05:47.688,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:08:24.659,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:08:25.012,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:08:25.013,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:08:25.014,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:08:25.014,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:08:25.014,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:08:35.363,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:08:35.364,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:08:35.365,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:08:35.365,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:08:35.366,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:08:35.366,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:08:35.367,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:08:35.367,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:08:35.368,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:12:52.774,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:12:53.074,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:12:53.075,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:12:53.076,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:12:53.077,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:12:53.078,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:13:17.483,ERROR,GrabControl.checkInitialized,System.InvalidOperationException: Camera is not initialized.
17:13:29.168,ERROR,GrabControl.checkInitialized,System.InvalidOperationException: Camera is not initialized.
17:14:26.247,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:14:26.248,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:14:26.249,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:14:26.249,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:14:26.251,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:14:26.252,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:14:26.252,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:14:26.253,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:14:26.253,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:26:32.944,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:26:33.978,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:27:23.296,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:28:19.818,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:29:39.046,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:30:04.477,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:31:34.445,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:32:37.757,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:33:34.382,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:33:38.288,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:33:40.238,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:33:41.512,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:33:42.691,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:33:43.599,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:35:30.138,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:35:30.504,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:35:30.505,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:35:30.506,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:35:30.507,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:35:30.507,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:36:10.568,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:36:10.913,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:36:10.915,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:36:10.916,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:36:10.916,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:36:10.916,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:37:23.453,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:37:23.981,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:37:23.984,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:37:23.985,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:37:23.986,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:37:23.987,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:38:33.231,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:38:33.589,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:38:33.591,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:38:33.592,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:38:33.594,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:38:33.594,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:39:23.323,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:39:23.652,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:39:23.654,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:39:23.654,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:39:23.655,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:39:23.655,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:42:05.395,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:42:05.872,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:42:05.874,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:42:05.875,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:42:05.878,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:42:05.879,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:42:27.938,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:42:27.938,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:42:27.939,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:42:27.940,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:42:27.940,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:42:27.941,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:42:27.942,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:42:27.942,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:42:27.943,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:44:46.241,INFO,MainWindow.xaml.mainWindowLoad,Application Start!
17:44:47.031,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:44:47.034,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:44:47.036,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:44:47.037,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:44:47.039,INFO,SocketCommunication..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
17:45:00.540,ERROR,SocketCommunication.connectToServer,대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다 192.168.65.246:5000
17:45:16.578,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:45:16.578,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:45:16.580,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:45:16.581,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:45:16.581,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:45:16.582,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:45:16.582,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:45:16.583,DEBUG,SocketCommunication.Dispose,Socket Instance Dispose.
17:45:16.584,DEBUG,GrabControl.Dispose,Grab Instance Dispose.
17:53:34.246,INFO,MainWindow.xamlmainWindowLoad,Application Start!
17:53:34.909,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
17:53:34.912,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
17:53:34.913,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
17:53:34.914,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
17:53:34.916,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
18:06:56.277,INFO,MainWindow.xamlmainWindowLoad,Application Start!
18:06:57.262,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
18:06:57.266,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
18:06:57.269,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
18:06:57.272,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
18:06:57.275,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
18:07:06.346,ERROR,SocketCommunicationconnectToServer,System.Net.Sockets.SocketException (0x80004005): 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다 192.168.65.246:5000_   위치: System.Net.Sockets.Socket.Connect(IPAddress[] addresses, Int32 port)_   위치: System.Net.Sockets.Socket.Connect(String host, Int32 port)_   위치: PLC.SocketCummunication.connectToServer() 파일 D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs:줄 96
18:07:54.201,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:07:54.202,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:07:54.203,DEBUG,GrabControlDispose,Grab Instance Dispose.
18:07:54.204,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:07:54.204,DEBUG,GrabControlDispose,Grab Instance Dispose.
18:07:54.205,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:07:54.205,DEBUG,GrabControlDispose,Grab Instance Dispose.
18:07:54.205,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:07:54.206,DEBUG,GrabControlDispose,Grab Instance Dispose.
18:10:17.232,INFO,MainWindow.xamlmainWindowLoad,Application Start!
18:10:17.722,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
18:10:17.724,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
18:10:17.725,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
18:10:17.726,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
18:10:17.727,INFO,SocketCommunication.ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
18:10:32.444,ERROR,GrabControlcheckInitialized,Camera is not initialized.
18:10:35.474,ERROR,GrabControlcheckInitialized,Camera is not initialized.
18:10:59.170,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:10:59.172,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:10:59.172,DEBUG,GrabControlDispose,Grab Instance Dispose.
18:10:59.173,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:10:59.173,DEBUG,GrabControlDispose,Grab Instance Dispose.
18:10:59.174,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:10:59.174,DEBUG,GrabControlDispose,Grab Instance Dispose.
18:10:59.174,DEBUG,SocketCommunicationDispose,Socket Instance Dispose.
18:10:59.174,DEBUG,GrabControlDispose,Grab Instance Dispose.
18:13:44.207,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\MainWindow.xaml.cs.mainWindowLoad,Application Start!
18:13:44.592,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
18:13:44.593,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
18:13:44.595,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
18:13:44.596,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
18:13:44.597,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5004
18:14:02.129,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs.Dispose,Socket Instance Dispose.
18:14:02.129,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs.Dispose,Socket Instance Dispose.
18:14:02.130,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\Vision\Grab\GrabControl.cs.Dispose,Grab Instance Dispose.
18:14:02.131,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs.Dispose,Socket Instance Dispose.
18:14:02.131,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\Vision\Grab\GrabControl.cs.Dispose,Grab Instance Dispose.
18:14:02.132,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs.Dispose,Socket Instance Dispose.
18:14:02.132,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\Vision\Grab\GrabControl.cs.Dispose,Grab Instance Dispose.
18:14:02.133,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs.Dispose,Socket Instance Dispose.
18:14:02.133,DEBUG,D:\YEON\PRAC\Vision_WPF\Vision_WPF\Vision\Grab\GrabControl.cs.Dispose,Grab Instance Dispose.
18:15:04.764,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\MainWindow.xaml.cs.mainWindowLoad,Application Start!
18:15:05.208,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5000
18:15:05.210,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5001
18:15:05.212,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5002
18:15:05.213,INFO,D:\YEON\PRAC\Vision_WPF\Vision_WPF\PLC\SocketCommunication.cs..ctor,Create Socket Instance. IP : 192.168.65.246, PORT : 5003
